POSTAL,LATITUDE,LONGITUDE
241112,1.29292792023667,103.817179588292
241111,1.29370691110386,103.816326985176
499853,1.3138596110704,104.00769057528
719878,1.42435250837522,103.723373145671
639957,1.35368874857238,103.686606816138
639561,1.34489812545012,103.638465792323
819989,1.3530236112212,103.987595915701
699931,1.35989976464193,103.731417253566
679268,1.36866598874386,103.774481452739
679269,1.36866599177023,103.774604143489
679270,1.36866599520924,103.774743874802
679273,1.36805544515469,103.774723441162
679274,1.36805544171602,103.774583709884
679275,1.36760953471452,103.774583720729
679276,1.36761639850212,103.774737084205
679277,1.36755466136772,103.774904081187
537107,1.34813849904614,103.88323880424
219907,1.31315416408335,103.848215870566
219908,1.31324129713639,103.848303346261
349994,1.33692717938356,103.875090268295
799876,1.39236222072736,103.871699866641
805964,1.37886586192368,103.862237399614
804937,1.37915763356113,103.859694721865
806588,1.3781375361973,103.859704674906
806597,1.3784186910255,103.859403621623
806585,1.37847817548146,103.859614457421
806497,1.37855132410626,103.859874625128
806591,1.37844873366977,103.85950974504
806593,1.37838921854755,103.859298797191
806503,1.37852199863803,103.859770326696
806457,1.37859709245983,103.860048619188
806502,1.37822528349272,103.86001676346
806500,1.37821055780611,103.859964391362
806663,1.37809265043879,103.859545760012
806458,1.378329589005,103.860362592166
806651,1.3780631779668,103.859440935593
806454,1.37837364258594,103.860519275755
129853,1.32254199558927,103.753722511823
129624,1.32266425545534,103.753872307473
129625,1.32276138463463,103.753476073315
129626,1.3226391247454,103.753326277681
129627,1.32251285476178,103.753171061755
619657,1.33122673088576,103.723026795095
619835,1.32114360401159,103.7291442685
806652,1.37834521716635,103.859142295849
806660,1.37835989059019,103.859194485718
806491,1.37858224962126,103.859995827958
806461,1.37862653424737,103.860153331581
806590,1.37815213488272,103.859756595784
806584,1.37819595803044,103.859912465041
806495,1.37853659841668,103.859822253023
806656,1.37831619686577,103.859039080734
806453,1.37864095582464,103.860204625829
806490,1.37831491560704,103.860310402291
806452,1.37835891691062,103.860466903651
806587,1.37846357679306,103.859562536535
806659,1.3780047549969,103.859233140041
806653,1.37804857817949,103.859389009279
806459,1.37861193557097,103.860101410689
806596,1.37812269307702,103.859651883417
806499,1.37849259707055,103.859665751662
806501,1.37850727048268,103.859717941538
806595,1.37840394424881,103.859351169289
806586,1.37818122987807,103.859860079889
367858,1.33920313062044,103.875209943697
639060,1.28655295916967,103.628239931209
309829,1.32515597534842,103.839022023361
399481,1.30282741341973,103.877379378835
612134,1.32709713106073,103.728479494873
611136,1.32685900177839,103.72688479493
512592,1.37554909163641,103.949440198687
512594,1.37571951911138,103.952205360378
141187,1.29333044071733,103.801842672075
140190,1.29413953888947,103.802034176316
806494,1.37825620941233,103.860101604447
806498,1.37828589535766,103.860207187164
806492,1.37830049403192,103.860259108049
806493,1.37856607087117,103.859927077467
806460,1.37834431714609,103.860414977324
806496,1.37827105224871,103.860154395669
806592,1.37816655646891,103.85980789002
